gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,LogTotalCharges,TenureGroup,CustomerValue
Male,0,0,0,54,1,No,DSL,Yes,Yes,No,No,Yes,No,Two year,1,Bank transfer (automatic),65.3,3512.9,0,65.0537037037037,8.164481810743938,4-6yrs,High Value
Male,0,0,0,60,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Electronic check,89.55,5231.2,0,87.18666666666667,8.562587118706123,4-6yrs,High Value
Female,0,1,0,60,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.8,3603.45,0,60.0575,8.189924472198971,4-6yrs,High Value
Male,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.5,217.45,0,72.48333333333333,5.386557155397445,0-1yr,Low Value
Female,0,1,0,69,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),99.15,6875.35,0,99.64275362318841,8.83584326689432,4-6yrs,High Value
Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.25,19.25,0,19.25,3.0081547935525483,0-1yr,Low Value
Male,0,1,1,50,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),39.45,2021.35,0,40.427,7.612015480545652,4-6yrs,Mid Value
Female,0,0,0,56,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),44.85,2564.95,0,45.802678571428565,7.850084059405065,4-6yrs,Mid Value
Female,0,1,0,60,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Electronic check,97.2,5611.75,0,93.52916666666667,8.632796074488324,4-6yrs,High Value
Male,1,1,0,69,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,110.55,7610.1,0,110.2913043478261,8.937362987059018,4-6yrs,High Value
Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,35.05,35.05,1,35.05,3.584906863730958,0-1yr,Low Value
Female,1,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.0,73.0,1,73.0,4.304065093204169,0-1yr,Low Value
Female,0,1,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,45.75,0,15.25,3.844814255734696,0-1yr,Low Value
Male,0,1,1,60,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),76.95,4543.95,0,75.7325,8.421772005450956,4-6yrs,High Value
Female,0,0,0,13,0,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,0,Mailed check,35.4,450.4,0,34.646153846153844,6.112353864383436,1-2yrs,Low Value
Male,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,1297.35,0,20.924999999999997,7.168849506524821,4-6yrs,Mid Value
Female,0,0,0,45,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Bank transfer (automatic),96.75,4442.75,0,98.72777777777777,8.39925389355155,2-4yrs,High Value
Female,0,0,0,25,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,1423.15,0,56.926,7.261330423503012,2-4yrs,Mid Value
Male,0,0,0,44,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),100.1,4378.35,0,99.50795454545455,8.384655590531366,2-4yrs,High Value
Female,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.25,74.2,0,37.1,4.320151230955794,0-1yr,Low Value
Male,1,0,0,33,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),83.85,2716.3,1,82.31212121212121,7.907394019230851,2-4yrs,Mid Value
Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1,1,70.1,4.264087336809195,0-1yr,Low Value
Female,0,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.85,450.65,0,20.48409090909091,6.112907543595853,1-2yrs,Low Value
Female,0,0,0,35,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,33.45,1175.85,0,33.59571428571428,7.0705966564879645,2-4yrs,Mid Value
Female,0,1,1,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,558.8,0,19.268965517241377,6.327579577081353,2-4yrs,Low Value
Male,1,1,0,27,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Electronic check,85.9,2220.1,0,82.22592592592592,7.705757847644463,2-4yrs,Mid Value
Male,0,0,1,54,1,No,DSL,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,61.0,3283.05,0,60.797222222222224,8.096832695791372,4-6yrs,High Value
Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,142.35,1,71.175,4.9652891923293785,0-1yr,Low Value
Male,0,0,0,57,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,1,Electronic check,86.9,4939.25,0,86.65350877192982,8.505171216188913,4-6yrs,High Value
Male,0,0,0,62,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),69.4,4237.5,0,68.34677419354838,8.35196471204846,4-6yrs,High Value
Female,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,335.95,0,22.396666666666665,5.819934551392226,1-2yrs,Low Value
Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,33.2,1,16.6,3.5322256440685598,0-1yr,Low Value
Female,0,1,0,70,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.3,7188.5,0,102.69285714285714,8.880376907267795,4-6yrs,High Value
Female,0,1,1,21,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.95,926.25,0,44.107142857142854,6.8322232163697,1-2yrs,Mid Value
Female,0,0,1,23,1,No,DSL,No,No,No,Yes,No,No,One year,1,Electronic check,49.45,1119.35,0,48.667391304347824,7.021396415471186,1-2yrs,Mid Value
Male,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,116.6,0,19.433333333333334,4.767289035464526,0-1yr,Low Value
Male,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,68.8,0,17.2,4.2456340097683265,0-1yr,Low Value
Female,0,0,0,3,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.0,287.4,1,95.8,5.664348405410794,0-1yr,Low Value
Female,0,0,0,23,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.5,2341.55,0,101.80652173913045,7.758995358601965,1-2yrs,Mid Value
Male,0,0,0,26,0,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),54.55,1362.85,0,52.41730769230769,7.218066861681702,2-4yrs,Mid Value
Female,0,0,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,163.6,0,20.45,5.103518288242969,0-1yr,Low Value
Male,0,0,0,26,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.95,2254.2,1,86.69999999999999,7.720993939799903,2-4yrs,Mid Value
Male,0,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.45,145.15,0,72.575,4.984633491557255,0-1yr,Low Value
Male,0,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),116.2,7752.3,1,115.70597014925373,8.955873838169165,4-6yrs,High Value
Female,0,1,0,71,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),93.7,6585.35,1,92.75140845070423,8.79275460455494,4-6yrs,High Value
Female,0,0,0,59,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),79.85,4786.1,0,81.12033898305086,8.473680079084492,4-6yrs,High Value
Male,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.0,3835.55,0,98.3474358974359,8.252328804244902,2-4yrs,High Value
Male,0,0,1,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,397.0,0,18.904761904761905,5.986452005284438,1-2yrs,Low Value
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,19.7,1,19.7,3.0301337002713233,0-1yr,Low Value
Female,0,1,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.2,1027.25,0,21.401041666666668,6.935613607110533,2-4yrs,Mid Value
Female,1,1,0,31,0,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),50.4,1580.1,0,50.97096774193548,7.365876086316099,2-4yrs,Mid Value
Female,0,1,1,64,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,113.35,7222.75,0,112.85546875,8.885129487631987,4-6yrs,High Value
Male,0,1,1,46,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.0,3769.7,0,81.95,8.2350159395989,2-4yrs,High Value
Female,0,0,0,52,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.95,4233.95,0,81.42211538461538,8.351126800641016,4-6yrs,High Value
Female,0,1,1,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.9,1680.25,0,25.078358208955223,7.427292843350149,4-6yrs,Mid Value
Female,1,0,0,67,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.9,3725.5,0,55.6044776119403,8.223224734321748,4-6yrs,High Value
Female,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.55,413.65,1,82.72999999999999,6.027434790897213,0-1yr,Low Value
Female,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.25,7707.7,0,108.55915492957746,8.950104840148782,4-6yrs,High Value
Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),77.65,714.15,1,79.35,6.572492310900909,0-1yr,Mid Value
Female,1,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,95.0,2497.2,1,96.04615384615384,7.823325751531809,2-4yrs,Mid Value
Male,0,0,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),116.3,8309.55,0,117.03591549295774,9.025281070978235,4-6yrs,High Value
Female,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,601.55,0,18.7984375,6.401170649473401,2-4yrs,Low Value
Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.35,139.25,0,69.625,4.943426544402806,0-1yr,Low Value
Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,1888.25,0,26.595070422535212,7.543935203900829,4-6yrs,Mid Value
Female,0,0,0,60,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,1,Electronic check,44.45,2773.9,0,46.23166666666667,7.928369989495185,4-6yrs,High Value
Female,1,0,0,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.15,5409.75,0,98.35909090909091,8.596142994394638,4-6yrs,High Value
Male,0,0,0,54,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.4,5643.4,1,104.5074074074074,8.638419182183606,4-6yrs,High Value
Male,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.85,197.7,1,98.85,5.291796149557771,0-1yr,Low Value
Female,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,401.3,0,66.88333333333334,5.997198078955742,0-1yr,Low Value
Female,0,1,1,48,1,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),70.1,3238.4,0,67.46666666666667,8.083143406452296,2-4yrs,High Value
Male,0,1,1,63,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,1573.05,0,24.96904761904762,7.361407194673576,4-6yrs,Mid Value
Male,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.15,79.15,1,79.15,4.383899879055562,0-1yr,Low Value
Male,0,0,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,235.8,0,19.650000000000002,5.46721590300985,0-1yr,Low Value
Male,1,1,0,54,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),24.95,1364.75,0,25.27314814814815,7.219459007275827,4-6yrs,Mid Value
Female,0,1,1,30,1,No,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,64.5,1985.15,0,66.17166666666667,7.5939533704538755,2-4yrs,Mid Value
Female,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,655.85,1,21.861666666666668,6.487455681915517,2-4yrs,Low Value
Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,303.15,1,75.7875,5.717521000766714,0-1yr,Low Value
Female,0,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),105.95,4335.2,0,108.38,8.374753667516991,2-4yrs,High Value
Female,0,1,1,9,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.85,647.5,0,71.94444444444444,6.474662003756499,0-1yr,Low Value
Female,0,1,1,17,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.85,1574.45,1,92.61470588235295,7.362296224736894,1-2yrs,Mid Value
Female,0,0,0,62,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),43.6,2748.7,0,44.33387096774193,7.91924709380068,4-6yrs,High Value
Male,0,0,0,28,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),91.25,2483.65,0,88.70178571428572,7.817887083540708,2-4yrs,Mid Value
Female,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,6367.2,0,90.96,8.759072134066205,4-6yrs,High Value
Female,0,0,0,46,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,4904.2,0,106.61304347826086,8.498051145887871,2-4yrs,High Value
Female,0,1,0,23,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,90.15,2044.95,0,88.9108695652174,7.623617508285297,1-2yrs,Mid Value
Male,0,1,1,47,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,0,Electronic check,40.3,1794.8,0,38.18723404255319,7.493205884086708,2-4yrs,Mid Value
Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,7173.15,0,105.4875,8.878239566711109,4-6yrs,High Value
Female,1,0,0,60,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.0,6441.4,1,107.35666666666665,8.770656420481336,4-6yrs,High Value
Female,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,0,105.06044776119403,8.859370551399595,4-6yrs,High Value
Female,0,0,0,14,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.65,921.4,0,65.81428571428572,6.826978968954849,1-2yrs,Mid Value
Male,0,1,1,57,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,4018.35,0,70.49736842105263,8.298875476997292,4-6yrs,High Value
Female,0,1,1,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,100.9,5448.6,0,99.06545454545456,8.60329749046837,4-6yrs,High Value
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0,20.25,3.056356895370426,0-1yr,Low Value
Male,0,0,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,49.9,1,49.9,3.929862923556477,0-1yr,Low Value
Male,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.9,2085.45,0,90.67173913043477,7.6432193361691105,1-2yrs,Mid Value
Female,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.35,1358.85,1,104.52692307692307,7.215129678529607,1-2yrs,Mid Value
Male,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,5135.15,0,109.25851063829786,8.544059050550798,2-4yrs,High Value
Male,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,730.1,0,19.21315789473684,6.59455024929927,2-4yrs,Mid Value
Female,1,1,0,38,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,1,75.52236842105263,7.962363432152192,2-4yrs,High Value
Female,1,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),56.55,118.25,0,59.125,4.781222129768451,0-1yr,Low Value
Male,1,1,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),49.25,49.25,1,49.25,3.917010546939185,0-1yr,Low Value
Male,0,1,0,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,0,73.90666666666667,7.0117548690006215,1-2yrs,Mid Value
Female,0,0,0,26,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.05,1815.65,0,69.83269230769231,7.504749424635169,2-4yrs,Mid Value
Female,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,730.4,0,20.86857142857143,6.594960505715281,2-4yrs,Mid Value
Male,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.05,75.45,0,25.150000000000002,4.336636932375072,0-1yr,Low Value
Male,0,1,1,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,103.7,5071.05,1,101.421,8.531500354112636,4-6yrs,High Value
Male,0,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.4,4014.6,0,95.58571428571429,8.297942054817371,2-4yrs,High Value
Male,0,1,0,10,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.95,568.85,0,56.885000000000005,6.3453731683017445,0-1yr,Low Value
Female,0,1,0,61,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),93.7,5860.7,0,96.07704918032786,8.676194942888575,4-6yrs,High Value
Female,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,7279.35,0,107.04926470588236,8.89293421695815,4-6yrs,High Value
Male,0,0,0,10,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,98.9,1064.95,0,106.495,6.9716216993105515,0-1yr,Mid Value
Male,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Electronic check,89.75,5769.6,1,88.76307692307692,8.660531340231143,4-6yrs,High Value
Female,0,1,1,72,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.45,5886.85,0,81.76180555555555,8.680646184540727,4-6yrs,High Value
Male,0,1,1,55,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,79.4,4238.45,0,77.06272727272727,8.352188822830897,4-6yrs,High Value
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,20.3,1,20.3,3.0587070727153796,0-1yr,Low Value
Female,0,0,0,7,1,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),62.8,418.3,0,59.75714285714286,6.038586654176717,0-1yr,Low Value
Female,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.9,136.05,0,68.025,4.920345822748795,0-1yr,Low Value
Female,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,708.2,0,78.6888888888889,6.5641375742000525,0-1yr,Mid Value
Male,0,0,1,27,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.85,788.55,0,29.205555555555552,6.671463162912652,2-4yrs,Mid Value
Male,1,1,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.95,700.85,1,100.12142857142858,6.553719705980335,0-1yr,Mid Value
Female,0,1,0,64,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,68.3,4378.8,0,68.41875,8.38475834022749,4-6yrs,High Value
Male,0,0,0,70,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),48.4,3442.8,0,49.182857142857145,8.144330791852086,4-6yrs,High Value
Male,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.0,181.7,1,90.85,5.207845463383961,0-1yr,Low Value
Male,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.05,7171.7,0,107.04029850746268,8.878037431746998,4-6yrs,High Value
Female,0,0,0,45,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),89.3,4016.85,1,89.26333333333334,8.29850221267205,2-4yrs,High Value
Female,0,0,0,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,553.0,0,23.041666666666668,6.317164686747284,1-2yrs,Low Value
Male,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,96.85,0,24.2125,4.583435693842085,0-1yr,Low Value
Male,0,1,1,44,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),92.95,4122.9,0,93.70227272727271,8.324554596540237,2-4yrs,High Value
Female,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.7,1482.3,0,20.5875,7.302024614329567,4-6yrs,Mid Value
Female,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),74.3,74.3,1,74.3,4.321480134805848,0-1yr,Low Value
Male,0,0,0,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1240.8,0,18.8,7.124317218930792,4-6yrs,Mid Value
Male,0,0,0,1,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,44.65,44.65,1,44.65,3.8210036070409776,0-1yr,Low Value
Male,0,1,1,13,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,84.05,1095.3,1,84.25384615384615,6.999696152680494,1-2yrs,Mid Value
Male,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.7,788.8,1,78.88,6.671779748852549,0-1yr,Mid Value
Male,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.35,6578.55,0,101.20846153846153,8.791721632922973,4-6yrs,High Value
Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0,19.55,3.022860940942244,0-1yr,Low Value
Male,0,1,1,38,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Electronic check,74.05,2802.3,0,73.74473684210527,7.938552573621769,2-4yrs,High Value
Male,0,0,1,23,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,40.1,857.75,0,37.29347826086956,6.755477843536559,1-2yrs,Mid Value
Female,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,184.4,0,18.44,5.2225156531317545,0-1yr,Low Value
Male,0,0,1,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.7,364.55,1,91.1375,5.901403068739325,0-1yr,Low Value
Male,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),83.55,6093.3,0,84.62916666666666,8.715109187083549,4-6yrs,High Value
Female,0,1,0,35,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,56.85,1861.1,0,53.17428571428571,7.529460162087717,2-4yrs,Mid Value
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,20.4,1,20.4,3.0633909220278057,0-1yr,Low Value
Female,0,1,1,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,1079.65,0,18.614655172413794,6.985317990929928,4-6yrs,Mid Value
Male,0,1,1,70,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.15,7475.1,0,106.78714285714287,8.919466544622965,4-6yrs,High Value
Male,0,1,1,38,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.95,2862.55,0,75.33026315789475,7.959817392830412,2-4yrs,High Value
Female,0,1,1,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.75,3069.45,0,51.1575,8.029579409644032,4-6yrs,High Value
Male,0,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),92.4,2349.8,0,90.37692307692308,7.762510974738495,2-4yrs,Mid Value
